customer_id,gender,senior_citizen,partner,dependents,tenure,phone_service,multiple_lines,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,contract,paperless_billing,payment_method,monthly_charges,total_charges,num_support_tickets,late_payments,satisfaction_score,churn
CUST-00897,Female,0,No,Yes,57,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,No,Mailed check,78.75,4364.47,1,2,3.9,No
CUST-00898,Male,0,No,Yes,57,No,No phone service,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),107.88,6194.51,2,3,4.5,Yes
CUST-00899,Male,0,No,Yes,43,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),20.68,844.32,0,1,4.7,No
CUST-00900,Female,0,No,No,38,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,18.76,716.84,2,2,4.5,No
CUST-00901,Male,0,Yes,Yes,51,Yes,No,Fiber optic,No,No,No,Yes,No,No,One year,Yes,Bank transfer (automatic),103.46,5555.73,2,1,4.2,Yes
CUST-00902,Male,0,Yes,No,10,Yes,No,DSL,No,Yes,No,Yes,No,No,Two year,No,Electronic check,62.12,629.73,0,0,4.9,Yes
CUST-00903,Male,0,No,No,27,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,52.63,1369.0,1,1,3.5,No
CUST-00904,Female,0,No,No,8,Yes,No,DSL,No,Yes,No,No,No,No,One year,Yes,Bank transfer (automatic),56.14,443.73,1,1,5.0,No
CUST-00905,Male,0,No,No,61,Yes,No,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,34.54,2126.13,1,0,4.9,No
CUST-00906,Female,0,No,Yes,44,Yes,Yes,Fiber optic,No,No,No,No,No,No,Two year,Yes,Credit card (automatic),91.59,4097.44,1,0,4.5,No
CUST-00907,Male,0,No,No,56,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),87.0,4913.29,3,1,4.2,No
CUST-00908,Male,1,No,Yes,36,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,69.66,2642.97,1,1,4.8,No
CUST-00909,Male,0,Yes,No,67,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),47.52,2959.52,3,0,5.0,No
CUST-00910,Male,0,No,No,67,Yes,Yes,DSL,No,No,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),60.8,4143.09,2,0,4.5,No
CUST-00911,Female,0,Yes,No,45,Yes,No,Fiber optic,No,No,No,No,No,No,One year,Yes,Electronic check,77.3,3456.03,3,0,3.9,Yes
CUST-00912,Male,0,No,No,61,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),76.78,4421.58,1,0,4.6,Yes
CUST-00913,Male,1,No,Yes,48,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Mailed check,82.11,3660.76,3,3,3.6,No
CUST-00914,Female,0,Yes,No,53,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Two year,Yes,Electronic check,97.95,5473.26,3,3,3.7,No
CUST-00915,Female,0,Yes,No,18,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),38.46,739.79,2,2,4.8,No
CUST-00916,Male,0,Yes,Yes,71,Yes,No,Fiber optic,No,No,Yes,No,No,No,One year,Yes,Mailed check,80.39,5781.06,4,0,4.0,No
CUST-00917,Female,0,No,No,14,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Two year,No,Electronic check,120.0,1813.13,1,0,4.5,No
CUST-00918,Female,0,Yes,Yes,51,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,One year,No,Credit card (automatic),108.24,5303.99,3,1,4.0,No
CUST-00919,Male,0,Yes,Yes,44,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,One year,Yes,Electronic check,81.01,3321.41,3,0,5.0,No
CUST-00920,Female,0,No,No,7,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,97.06,716.32,3,1,3.6,No
CUST-00921,Female,0,Yes,Yes,56,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,86.7,4676.18,3,3,3.7,No
CUST-00922,Female,1,No,No,6,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),21.66,131.06,0,1,4.8,No
CUST-00923,Male,0,No,Yes,37,Yes,No,Fiber optic,No,No,Yes,No,No,No,Two year,Yes,Electronic check,116.71,4192.74,0,0,5.0,No
CUST-00924,Male,1,Yes,No,59,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),34.7,1995.17,1,1,4.3,No
CUST-00925,Male,0,Yes,No,10,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,One year,Yes,Bank transfer (automatic),101.31,1076.79,2,0,5.0,No
CUST-00926,Female,0,No,No,26,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,84.34,2190.63,6,0,4.0,No
CUST-00927,Female,0,No,No,37,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),74.82,2572.63,1,1,3.8,No
CUST-00928,Male,0,Yes,No,67,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,101.81,6957.3,3,1,4.4,Yes
CUST-00929,Male,0,No,No,28,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Credit card (automatic),73.67,2219.27,1,2,4.4,No
CUST-00930,Female,1,No,Yes,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),30.35,261.5,1,1,4.2,No
CUST-00931,Female,0,Yes,No,10,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),37.12,382.51,0,0,5.0,No
CUST-00932,Female,0,No,No,15,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,One year,No,Mailed check,82.11,1217.88,5,0,4.4,No
CUST-00933,Male,0,No,Yes,63,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,44.25,2690.16,1,2,4.4,No
CUST-00934,Female,0,Yes,No,56,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),31.36,1873.63,0,3,4.1,No
CUST-00935,Male,0,No,No,31,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,47.18,1354.94,0,4,3.5,No
CUST-00936,Female,0,Yes,Yes,62,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,87.53,5804.08,0,2,5.0,No
CUST-00937,Male,0,Yes,No,67,Yes,Yes,DSL,No,No,No,Yes,No,Yes,Month-to-month,No,Mailed check,71.8,4490.56,3,1,4.7,No
CUST-00938,Male,0,Yes,No,63,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),47.66,3102.63,2,0,3.8,No
CUST-00939,Male,0,No,No,1,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,105.29,96.89,3,3,3.7,No
CUST-00940,Female,0,No,Yes,8,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,Yes,Electronic check,82.87,703.22,7,0,3.2,No
CUST-00941,Female,0,No,No,53,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,No,Credit card (automatic),82.39,4531.03,1,5,4.1,No
CUST-00942,Male,0,Yes,No,28,Yes,Yes,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,No,Credit card (automatic),82.95,2152.49,1,3,4.4,Yes
CUST-00943,Female,0,No,Yes,12,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,48.66,602.8,0,3,3.4,No
CUST-00944,Male,0,No,No,47,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),63.97,3096.71,0,0,5.0,No
CUST-00945,Male,0,Yes,Yes,26,Yes,No,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,84.11,2172.34,6,4,2.8,No
CUST-00946,Male,1,Yes,Yes,67,Yes,Yes,Fiber optic,No,No,No,No,No,No,Two year,No,Credit card (automatic),89.24,6362.33,3,1,4.3,No
CUST-00947,Female,0,No,Yes,42,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),86.38,3868.42,7,3,3.1,No
CUST-00948,Male,0,Yes,Yes,18,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,No,Electronic check,73.46,1320.42,2,2,5.0,No
CUST-00949,Female,1,No,Yes,68,No,No phone service,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),49.19,3077.6,2,4,3.6,No
CUST-00950,Male,0,No,No,44,Yes,No,Fiber optic,No,No,Yes,No,No,No,One year,No,Electronic check,93.69,4264.23,1,1,4.8,No
CUST-00951,Male,0,Yes,No,22,Yes,No,DSL,No,Yes,No,Yes,No,Yes,One year,Yes,Mailed check,45.22,1010.74,2,0,5.0,No
CUST-00952,Male,1,No,Yes,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,36.88,408.11,3,3,3.9,No
CUST-00953,Female,1,No,No,40,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),101.39,4038.35,2,2,4.8,Yes
CUST-00954,Male,0,No,Yes,54,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,One year,No,Mailed check,114.09,6074.3,3,0,4.1,No
CUST-00955,Female,0,No,No,61,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,One year,Yes,Credit card (automatic),94.1,5677.71,2,1,4.8,No
CUST-00956,Female,0,Yes,No,10,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,One year,Yes,Bank transfer (automatic),103.46,966.5,5,0,5.0,No
CUST-00957,Male,1,No,No,32,Yes,No,DSL,No,No,No,No,No,No,One year,No,Mailed check,78.96,2361.72,1,0,4.5,No
CUST-00958,Female,1,Yes,No,72,Yes,No,Fiber optic,No,Yes,No,No,No,No,Two year,Yes,Bank transfer (automatic),79.89,5361.66,0,1,4.5,No
CUST-00959,Female,0,Yes,Yes,48,Yes,No,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,54.16,2491.28,2,6,3.4,Yes
CUST-00960,Male,0,Yes,Yes,7,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Mailed check,68.92,447.73,4,1,3.5,No
CUST-00961,Male,0,Yes,No,67,Yes,Yes,Fiber optic,No,No,No,No,No,No,Two year,No,Electronic check,82.86,5991.29,2,0,5.0,No
CUST-00962,Male,0,Yes,No,50,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),120.0,6208.35,3,1,4.4,No
CUST-00963,Female,0,Yes,No,34,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Two year,Yes,Credit card (automatic),103.42,3518.67,3,0,4.6,No
CUST-00964,Male,0,No,No,56,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),18.0,975.79,4,1,4.6,No
CUST-00965,Female,0,Yes,No,47,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,One year,Yes,Credit card (automatic),107.64,5372.8,2,0,5.0,No
CUST-00966,Female,0,Yes,No,19,Yes,No,DSL,No,No,No,No,No,No,Two year,No,Electronic check,50.52,930.81,0,0,5.0,No
CUST-00967,Female,0,Yes,No,58,Yes,Yes,Fiber optic,No,No,No,No,No,No,One year,No,Electronic check,81.13,5064.21,2,0,4.7,Yes
CUST-00968,Male,0,No,Yes,19,No,No phone service,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),106.92,2060.84,3,2,4.1,Yes
CUST-00969,Female,0,Yes,Yes,17,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,94.87,,2,1,4.5,Yes
CUST-00970,Male,0,No,No,43,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,88.55,3556.24,3,2,4.3,No
CUST-00971,Male,1,No,Yes,2,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),73.94,152.7,2,2,3.9,No
CUST-00972,Male,0,Yes,No,46,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,114.08,4946.28,2,6,3.2,No
CUST-00973,Male,0,No,No,40,No,No phone service,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Mailed check,90.78,3540.89,5,2,3.4,Yes
CUST-00974,Male,0,Yes,No,52,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),30.58,1713.78,0,0,4.7,No
CUST-00975,Male,0,No,No,12,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,One year,No,Mailed check,85.55,953.99,7,0,3.7,No
CUST-00976,Male,0,Yes,No,42,No,No phone service,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),111.78,4420.89,3,1,3.9,No
CUST-00977,Male,0,No,No,32,Yes,Yes,DSL,No,Yes,No,No,Yes,No,Month-to-month,No,Credit card (automatic),50.33,1593.03,0,2,5.0,Yes
CUST-00978,Female,0,No,No,13,Yes,Yes,DSL,No,No,No,No,No,Yes,One year,Yes,Bank transfer (automatic),57.18,,1,0,4.2,Yes
CUST-00979,Male,0,Yes,Yes,33,Yes,No,DSL,Yes,No,No,No,No,No,One year,Yes,Credit card (automatic),45.06,1516.85,1,1,5.0,No
CUST-00980,Female,0,Yes,No,67,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,36.44,2575.4,1,3,4.8,No
CUST-00981,Female,0,Yes,Yes,60,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,59.71,3566.24,1,3,4.5,No
CUST-00982,Female,0,Yes,Yes,12,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),98.28,1190.7,3,1,4.9,No
CUST-00983,Female,0,No,No,61,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,Two year,No,Mailed check,48.92,2993.97,1,0,4.1,No
CUST-00984,Female,0,No,Yes,41,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),68.37,2756.74,1,2,5.0,No
CUST-00985,Female,0,No,Yes,4,No,No phone service,Fiber optic,Yes,Yes,No,No,Yes,Yes,Two year,Yes,Electronic check,92.99,397.61,5,1,4.2,No
CUST-00986,Female,0,No,Yes,67,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,25.98,1621.65,4,0,4.1,No
CUST-00987,Female,0,No,No,38,Yes,No,DSL,Yes,No,No,No,No,Yes,One year,Yes,Mailed check,69.09,2754.99,3,0,4.7,No
CUST-00988,Male,0,No,No,66,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,18.0,1237.96,3,1,3.5,No
CUST-00989,Male,1,Yes,Yes,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),39.84,317.65,2,1,4.5,Yes
CUST-00990,Female,1,Yes,No,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,36.03,491.03,1,3,4.4,Yes
CUST-00991,Male,1,Yes,Yes,65,No,No phone service,Fiber optic,No,No,No,No,No,No,One year,Yes,Electronic check,101.0,6072.32,4,0,4.7,Yes
CUST-00992,Female,0,Yes,No,18,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,35.76,624.79,1,2,4.6,Yes
CUST-00993,Male,0,Yes,Yes,40,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,One year,Yes,Bank transfer (automatic),80.08,3417.19,5,1,4.7,No
CUST-00994,Male,0,Yes,No,44,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Two year,No,Credit card (automatic),100.81,4664.79,4,1,3.9,No
CUST-00995,Female,0,Yes,No,69,Yes,Yes,DSL,No,Yes,No,No,No,No,One year,No,Electronic check,40.26,2978.46,0,0,5.0,No
CUST-00996,Female,0,Yes,No,25,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),59.61,1532.49,3,1,4.5,No
CUST-00997,Female,0,Yes,No,55,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),25.65,1327.94,3,1,4.5,No
CUST-00998,Male,0,Yes,No,53,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,No,Electronic check,75.19,4278.59,2,1,3.8,No
CUST-00999,Female,0,Yes,No,51,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,49.81,2527.63,2,1,5.0,No
CUST-01000,Female,0,No,No,38,Yes,No,DSL,No,No,Yes,Yes,No,No,Two year,Yes,Bank transfer (automatic),88.55,3630.77,5,0,3.8,No
CUST-01001,Female,0,No,No,6,No,No phone service,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,85.06,521.54,2,2,4.8,No
CUST-01002,Female,0,No,No,20,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),45.49,952.11,4,0,4.5,No
CUST-01003,Female,1,Yes,Yes,41,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),42.19,1662.22,2,0,4.4,No
CUST-01004,Female,0,Yes,Yes,30,Yes,No,DSL,No,No,No,No,Yes,No,One year,No,Electronic check,60.7,1782.53,2,1,4.3,No
CUST-01005,Male,0,Yes,Yes,14,Yes,No,DSL,No,No,No,No,No,Yes,One year,No,Bank transfer (automatic),73.56,947.81,0,0,4.2,No
CUST-01006,Female,0,Yes,No,50,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,32.1,1675.8,2,4,2.9,No
CUST-01007,Female,0,Yes,No,34,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,One year,No,Bank transfer (automatic),101.61,3381.61,6,0,4.1,No
CUST-01008,Female,0,No,Yes,57,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),119.89,6357.72,1,0,5.0,No
CUST-01009,Female,0,Yes,No,40,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,80.93,,3,2,3.0,Yes
CUST-01010,Female,0,Yes,No,27,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,Two year,No,Electronic check,120.0,3138.41,6,1,4.5,No
CUST-01011,Male,0,No,No,8,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,70.42,606.89,3,0,4.3,No
CUST-01012,Female,0,No,No,8,Yes,Yes,DSL,No,No,No,No,No,No,One year,Yes,Electronic check,55.12,406.6,4,0,4.1,No
CUST-01013,Male,1,Yes,No,37,Yes,Yes,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,34.26,1260.12,1,2,4.5,No
CUST-01014,Male,0,Yes,Yes,26,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,115.63,3123.17,2,3,4.4,No
CUST-01015,Female,0,No,No,52,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,120.0,6048.92,4,2,3.5,Yes
CUST-01016,Female,0,Yes,Yes,46,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),47.94,2167.62,3,2,4.8,No
CUST-01017,Male,0,No,Yes,21,Yes,Yes,DSL,No,No,Yes,Yes,Yes,No,One year,Yes,Electronic check,49.99,1022.97,1,0,5.0,No
CUST-01018,Male,0,No,No,55,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,42.86,2187.05,1,2,4.6,No
CUST-01019,Male,0,Yes,No,41,Yes,No,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,No,Electronic check,38.9,1478.64,2,0,5.0,No
CUST-01020,Male,0,No,No,64,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),69.43,4643.95,2,1,4.5,No
CUST-01021,Male,0,Yes,Yes,69,No,No phone service,DSL,No,No,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),74.15,5375.21,1,4,4.1,No
CUST-01022,Male,0,Yes,No,70,Yes,No,DSL,Yes,Yes,No,No,No,No,One year,Yes,Mailed check,48.41,3278.74,2,1,4.7,Yes
CUST-01023,Female,0,Yes,No,10,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),44.9,483.79,0,2,4.8,No
CUST-01024,Female,1,No,No,39,Yes,No,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,No,Credit card (automatic),35.18,1279.18,3,1,4.3,No
CUST-01025,Female,0,Yes,No,3,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,83.11,255.87,1,0,4.6,No
CUST-01026,Male,1,Yes,No,64,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,21.65,1347.56,3,3,4.0,No
CUST-01027,Male,0,No,No,51,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Credit card (automatic),86.78,4400.04,1,2,5.0,No
CUST-01028,Male,0,Yes,No,19,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),37.73,702.34,1,3,4.4,No
CUST-01029,Female,0,No,No,44,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),96.92,3950.32,5,1,4.4,No
CUST-01030,Male,1,No,No,41,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.43,841.51,0,2,4.9,No
CUST-01031,Male,0,No,No,40,Yes,No,DSL,No,No,No,No,Yes,No,Two year,No,Electronic check,73.5,3079.15,2,0,4.6,No
CUST-01032,Male,0,No,No,39,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,24.25,879.21,2,6,3.4,No
CUST-01033,Female,0,No,Yes,71,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,One year,No,Mailed check,86.2,6292.94,2,0,4.5,No
CUST-01034,Male,0,Yes,No,56,Yes,No,Fiber optic,No,No,No,Yes,No,No,Two year,Yes,Bank transfer (automatic),82.26,4493.68,5,0,4.5,No
CUST-01035,Male,0,No,Yes,29,Yes,No,Fiber optic,No,No,No,Yes,No,No,One year,No,Electronic check,83.52,2299.68,0,0,5.0,No
CUST-01036,Female,0,No,No,56,Yes,Yes,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),44.83,2405.13,0,1,4.0,No
CUST-01037,Female,0,No,Yes,11,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),38.01,390.84,2,3,4.1,Yes
CUST-01038,Male,1,No,No,21,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Credit card (automatic),82.92,1643.35,5,4,3.2,No
CUST-01039,Male,0,No,No,9,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),99.46,890.82,4,2,4.1,Yes
CUST-01040,Female,0,No,Yes,64,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),47.04,3165.69,0,0,4.4,No
CUST-01041,Female,0,Yes,No,2,Yes,No,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,64.48,129.86,0,2,4.7,No
CUST-01042,Female,0,No,No,65,Yes,No,DSL,No,Yes,No,No,No,No,One year,Yes,Credit card (automatic),66.34,4341.92,2,0,4.7,No
CUST-01043,Male,0,No,Yes,60,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Two year,Yes,Credit card (automatic),105.43,6638.4,1,0,5.0,No
CUST-01044,Male,1,No,Yes,69,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,No,Bank transfer (automatic),81.17,5928.22,3,2,4.8,No
